# phi
# H field
315.315315	0.703502
315.675676	0.704905
316.036036	0.706221
316.396396	0.707430
316.756757	0.708514
317.117117	0.709454
317.477477	0.710231
317.837838	0.710829
318.198198	0.711232
318.558559	0.711423
318.918919	0.711388
319.279279	0.711113
319.639640	0.710585
320.000000	0.709791
320.360360	0.708720
320.720721	0.707361
321.081081	0.705704
321.441441	0.703740
321.801802	0.701460
322.162162	0.698857
322.522523	0.695925
322.882883	0.692656
323.243243	0.689046
323.603604	0.685091
323.963964	0.680787
324.324324	0.676131
324.684685	0.671120
325.045045	0.665754
325.405405	0.660032
325.765766	0.653954
326.126126	0.647520
326.486486	0.640733
326.846847	0.633595
327.207207	0.626109
327.567568	0.618278
327.927928	0.610107
328.288288	0.601602
328.648649	0.592769
329.009009	0.583614
329.369369	0.574145
329.729730	0.564370
330.090090	0.554299
330.450450	0.543943
330.810811	0.533311
331.171171	0.522416
331.531532	0.511270
331.891892	0.499889
332.252252	0.488286
332.612613	0.476478
332.972973	0.464483
333.333333	0.452319
333.693694	0.440007
334.054054	0.427569
334.414414	0.415029
334.774775	0.402413
335.135135	0.389750
335.495495	0.377071
335.855856	0.364409
336.216216	0.351804
336.576577	0.339296
336.936937	0.326930
337.297297	0.314759
337.657658	0.302838
338.018018	0.291229
338.378378	0.280003
338.738739	0.269234
339.099099	0.259007
339.459459	0.249412
339.819820	0.240546
340.180180	0.232510
340.540541	0.225408
340.900901	0.219341
341.261261	0.214404
341.621622	0.210677
341.981982	0.208223
342.342342	0.207081
342.702703	0.207262
343.063063	0.208744
343.423423	0.211482
343.783784	0.215403
344.144144	0.220416
344.504505	0.226419
344.864865	0.233303
345.225225	0.240955
345.585586	0.249268
345.945946	0.258139
346.306306	0.267473
346.666667	0.277180
347.027027	0.287181
347.387387	0.297404
347.747748	0.307783
348.108108	0.318261
348.468468	0.328784
348.828829	0.339306
349.189189	0.349784
349.549550	0.360180
349.909910	0.370459
350.270270	0.380590
350.630631	0.390545
350.990991	0.400296
351.351351	0.409820
351.711712	0.419096
352.072072	0.428103
352.432432	0.436822
352.792793	0.445237
353.153153	0.453331
353.513514	0.461090
353.873874	0.468500
354.234234	0.475549
354.594595	0.482225
354.954955	0.488518
355.315315	0.494417
355.675676	0.499914
356.036036	0.505001
356.396396	0.509669
356.756757	0.513913
357.117117	0.517726
357.477477	0.521103
357.837838	0.524040
358.198198	0.526531
358.558559	0.528574
358.918919	0.530166
359.279279	0.531304
359.639640	0.531988
360.000000	0.532216
